,Title,Sector,Condition,Location,Type
1805,헬레나 코리아,작가·시나리오,"경력무관
학력무관",서울 송파구,프리랜서
1806,(주)제이스톡,웹기획·PM,"경력무관
학력무관",서울 강남구,정규직 · 계약직
1807,(주)에스텍플러스,사무보조·문서작성회계·재무·세무·IR 외,"경력무관
고졸↑",경기 양주시,정규직
1808,(주)한백손해사정법인,채권·보험·보상·심사,"경력 3년↑
대학교(4년)↑",서울 양천구,정규직
1809,마리나,요리·제빵사·영양사,"경력무관
고졸↑",서울 은평구,정규직
1810,(주)이노앤엠,사무보조·문서작성마케팅·광고·분석 외,"신입 · 경력
고졸↑",서울 강남구,정규직
1811,㈜비젼아이씨,웹개발응용프로그램개발,"신입
대학교(4년)↑",서울 송파구,정규직
1812,(주)빅마인드그룹,물류·유통·운송,"경력무관
학력무관",서울 강서구,정규직
1813,(주)글루가,사무보조·문서작성기계·기계설비 외,"신입 · 경력
고졸↑",충남 천안시 서북구,정규직 · 계약직
1814,삼신전문장례식장(주),마케팅·광고·분석광고영업 외,"경력무관
대학(2,3년)↑",부산 사상구,정규직
1815,(주)비투비,물류·유통·운송구매·자재·재고 외,"경력무관
학력무관",충남 천안시 동남구,정규직
1816,위노택스세무회계,회계·재무·세무·IR세무·회계·CPA,"신입 · 경력
대학(2,3년)↑",경기 성남시 분당구,정규직
1817,로빈ICT,응용프로그램개발,"신입 · 경력
대학교(4년)↑",대전 유성구,정규직
1818,(주)에이플러스,TM·아웃바운드,"경력무관
학력무관",대전 중구,프리랜서
1819,용방물류(주),경리·출납·결산,"신입 · 경력
고졸↑",서울 송파구,정규직
1820,케이텍맨파워(주),영업기획·관리·지원건축·인테리어·설계 외,"경력 1년↑
대학교(4년)↑",충북 옥천군,정규직
1821,마인드피부과의원,미용·피부관리·애견간호조무사 외,"경력무관
학력무관",서울 마포구,정규직
1822,(주)맨파워그룹코리아,경리·출납·결산사무보조·문서작성 외,"경력무관
고졸↑",서울 송파구,계약직 · 파견직
1823,(주)에이젝코리아,전기·전자·제어반도체·디스플레이·LCD 외,"경력무관
학력무관",경기 평택시,정규직
